Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Age,Gender,Segment,Region,State,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
ORD-105883,2024-12-29,2024-12-30,CUST-9656,Arjun Patel,47.0,Male,Home Office,West,Gujarat,Furniture,Chairs,Executive Leather Chair,1959.34,7,0.0,406.78
ORD-105884,2023-07-13,2023-07-18,CUST-3689,Anita Joshi,38.0,Female,Consumer,North,Haryana,Office Supplies,Paper,Sticky Notes Pack,195.12,3,0.1,63.76
ORD-105885,2023-07-21,2023-07-27,CUST-4772,Anita Patel,47.0,Female,Home Office,East,Bihar,Office Supplies,Envelopes,Window Envelopes,377.08,5,0.0,89.0
ORD-105886,2023-10-23,2023-10-28,CUST-8644,Rahul Singh,28.0,Male,Consumer,East,Bihar,Office Supplies,Binders,3-Ring Binder,58.92,5,0.1,13.11
ORD-105887,2024-11-07,2024-11-14,CUST-2958,Suresh Kapoor,18.0,Male,Corporate,West,Rajasthan,Office Supplies,Labels,Shipping Labels,53.21,3,0.2,
ORD-105888,2024-06-26,2024-07-01,CUST-2958,Suresh Kapoor,18.0,Male,Consumer,Central,Chhattisgarh,Furniture,Bookcases,5-Shelf Bookcase,2684.24,7,0.0,1179.19
ORD-105889,2023-06-05,2023-06-10,CUST-3180,Anjali Patel,27.0,Female,Corporate,East,West Bengal,Technology,Phones,Budget Smartphone S5,2821.46,4,0.1,915.75
ORD-105890,2024-03-14,2024-03-17,CUST-5052,Nikhil Mehta,31.0,Male,Consumer,North,Delhi,Furniture,Tables,Oak Dining Table,1668.37,4,0.1,389.61
ORD-105891,2023-11-09,2023-11-13,CUST-3689,Anita Joshi,36.0,Female,Corporate,North,Delhi,Technology,Copiers,Office Copier 200,4412.79,6,0.1,826.24
ORD-105892,2023-07-30,2023-08-01,CUST-4843,Rahul Kapoor,57.0,Male,Corporate,East,Odisha,Office Supplies,Binders,View Binder,228.71,5,0.0,90.84
ORD-105893,2022-09-10,2022-09-12,CUST-2864,Sanjay Sharma,24.0,Male,Consumer,West,Maharashtra,Technology,Machines,3D Printer Mini,879.39,3,0.2,107.58
ORD-105894,2023-06-22,2023-06-23,CUST-5052,Nikhil Mehta,33.0,Male,Corporate,East,Odisha,Office Supplies,Envelopes,Window Envelopes,77.76,2,0.0,26.54
ORD-105895,2022-11-04,2022-11-07,CUST-7230,Karan Nair,25.0,Male,Consumer,Central,Madhya Pradesh,Technology,Machines,Laser Printer,650.93,3,0.3,67.32
ORD-105896,2024-11-05,2024-11-11,CUST-3460,Neha Joshi,53.0,Female,Consumer,West,Gujarat,Office Supplies,Binders,View Binder,522.49,7,0.15,120.23
ORD-105897,2023-01-04,2023-01-10,CUST-5052,Nikhil Mehta,32.0,Male,Home Office,North,Haryana,Furniture,Furnishings,Table Lamp,882.76,6,0.2,45.57
ORD-105898,2024-12-02,2024-12-04,CUST-5052,Nikhil Mehta,33.0,Male,Consumer,North,Delhi,Office Supplies,Envelopes,Mailing Envelopes,167.9,4,0.0,40.31
ORD-105899,2023-09-19,2023-09-23,CUST-3715,Aditya Iyer,40.0,Male,Home Office,West,Gujarat,Furniture,Tables,Round Side Table,438.37,5,0.1,141.6
ORD-105900,2023-12-10,2023-12-15,CUST-2417,Manish Rao,40.0,Male,Consumer,East,Bihar,Technology,Copiers,Office Copier 200,1544.09,6,0.2,242.86
ORD-105901,2023-09-30,2023-10-07,CUST-5052,Nikhil Mehta,33.0,Male,Corporate,West,Rajasthan,Technology,Machines,Label Maker,3713.24,7,0.1,715.14
ORD-105902,2022-06-20,2022-06-21,CUST-5489,Priya Patel,27.0,Female,Consumer,North,Delhi,Office Supplies,Envelopes,Mailing Envelopes,135.69,5,0.2,30.63
ORD-105903,2023-03-02,2023-03-06,CUST-5564,Suresh Verma,36.0,Male,Corporate,East,Bihar,Furniture,Chairs,Recliner Lounge Chair,1005.2,2,0.2,81.2
ORD-105904,2022-05-13,2022-05-15,CUST-4106,Arjun Rao,22.0,Male,Consumer,South,Karnataka,Office Supplies,Envelopes,Mailing Envelopes,193.61,5,0.15,24.51
ORD-105905,2023-12-05,2023-12-08,CUST-2417,Manish Rao,42.0,Male,Consumer,North,Delhi,Technology,Phones,Smartphone X12,5156.25,6,0.0,1940.01
ORD-105906,2023-05-31,2023-06-01,CUST-7305,Karan Iyer,20.0,Male,Corporate,South,Karnataka,Technology,Accessories,USB-C Hub,2728.38,5,0.0,1022.87
ORD-105907,2024-05-27,2024-05-29,CUST-5631,Aditya Patel,38.0,Male,Corporate,Central,Madhya Pradesh,Furniture,Bookcases,Ladder Bookshelf,1397.43,5,0.0,497.56
ORD-105908,2022-10-11,2022-10-17,CUST-6682,Nikhil Verma,48.0,Male,Consumer,Central,Madhya Pradesh,Furniture,Furnishings,Area Rug,643.64,6,0.15,95.89
ORD-105909,2022-08-06,2022-08-07,CUST-7834,Nikhil Iyer,18.0,Male,Consumer,Central,Chhattisgarh,Technology,Copiers,Office Copier 200,4747.76,7,0.3,525.36
ORD-105910,2023-04-10,2023-04-12,CUST-7147,Vikram Gupta,18.0,Male,Consumer,South,Tamil Nadu,Technology,Machines,Laser Printer,4783.96,6,0.4,-609.55
ORD-105911,2024-11-14,2024-11-20,CUST-9636,Karan Sharma,29.0,Male,Home Office,East,Bihar,Office Supplies,Paper,A4 Copy Paper Ream,387.74,5,,24.96
ORD-105912,2024-03-03,2024-03-10,CUST-7305,Karan Iyer,23.0,Male,Consumer,Central,Madhya Pradesh,Furniture,Tables,Round Side Table,319.35,1,0.15,81.02
ORD-105913,2023-04-26,2023-05-02,CUST-7215,Suresh Kapoor,35.0,Male,Consumer,North,Punjab,Office Supplies,Storage,Desk Organizer,74.16,3,0.1,16.13
ORD-105914,2023-08-31,2023-09-05,CUST-3415,Arjun Joshi,33.0,Male,Consumer,Central,Madhya Pradesh,Office Supplies,Paper,Sticky Notes Pack,30.22,2,0.1,7.14
ORD-105915,2022-04-24,2022-04-27,CUST-6691,Ritu Verma,39.0,Female,Consumer,East,Bihar,Furniture,Tables,Adjustable Standing Desk,876.83,5,0.2,82.13
ORD-105916,2024-12-22,2024-12-27,CUST-3288,Rahul Gupta,58.0,Male,Corporate,East,Odisha,Technology,Phones,Budget Smartphone S5,884.76,1,0.0,231.37
ORD-105917,2024-01-01,2024-01-03,CUST-2103,Divya Kapoor,34.0,Female,Corporate,Central,Madhya Pradesh,Office Supplies,Paper,Sticky Notes Pack,64.68,1,0.2,15.21
ORD-105918,2022-12-02,2022-12-09,CUST-7215,Suresh Kapoor,38.0,Male,Consumer,North,Uttar Pradesh,Furniture,Furnishings,Wall Clock,1304.06,3,0.0,280.77
ORD-105919,2023-11-09,2023-11-13,CUST-5662,Neha Patel,50.0,Female,Corporate,North,Punjab,Furniture,Bookcases,5-Shelf Bookcase,1215.19,3,0.0,327.03
ORD-105920,2022-05-26,2022-06-02,CUST-6682,Nikhil Verma,46.0,Male,Corporate,North,Haryana,Office Supplies,Paper,Notebook Set,383.62,5,0.1,133.76
ORD-105921,2024-12-11,2024-12-18,CUST-4772,Anita Patel,49.0,Female,Home Office,South,Telangana,Furniture,Tables,Adjustable Standing Desk,3947.92,7,0.0,1406.55
ORD-105922,2022-08-19,2022-08-26,CUST-4610,Rahul Gupta,47.0,Male,Consumer,South,Kerala,Furniture,Tables,Glass Coffee Table,1177.67,2,0.15,328.45
ORD-105923,2023-12-20,2023-12-25,CUST-5184,Arjun Sharma,28.0,Male,Consumer,South,Tamil Nadu,Technology,Machines,Label Maker,1260.91,4,0.0,399.43
ORD-105924,2022-11-04,2022-11-08,CUST-4397,Shreya Singh,44.0,Female,Home Office,North,Haryana,Furniture,Bookcases,5-Shelf Bookcase,1786.55,4,0.2,149.37
ORD-105925,2024-03-12,2024-03-18,CUST-6190,Vivek Joshi,29.0,Male,Corporate,North,Uttar Pradesh,Furniture,Furnishings,Area Rug,2334.58,6,0.4,-168.07
ORD-105926,2024-05-26,2024-05-28,CUST-7202,Nikhil Verma,18.0,Male,Consumer,South,Telangana,Technology,Machines,Label Maker,2706.92,4,0.1,773.65
ORD-105927,2024-01-10,2024-01-13,CUST-3036,Meera Nair,45.0,Female,Consumer,West,Rajasthan,Office Supplies,Envelopes,Window Envelopes,417.95,7,0.2,57.95
ORD-105928,2023-11-30,2023-12-04,CUST-7202,Nikhil Verma,18.0,Male,Consumer,East,Bihar,Furniture,Chairs,Ergo Mesh Office Chair,503.59,2,0.2,101.48
ORD-105929,2024-10-16,2024-10-18,CUST-8505,Anita Joshi,18.0,Female,Corporate,Central,Chhattisgarh,Furniture,Tables,Round Side Table,428.16,1,0.0,154.22
ORD-105930,2022-04-17,2022-04-21,CUST-5489,Priya Patel,29.0,Female,Corporate,Central,Madhya Pradesh,Office Supplies,Labels,Address Labels,478.16,7,0.15,134.02
ORD-105931,2022-12-30,2023-01-04,CUST-8505,Anita Joshi,18.0,Female,Home Office,East,West Bengal,Furniture,Chairs,Ergo Mesh Office Chair,2851.19,5,0.0,921.51
ORD-105932,2022-11-06,2022-11-08,CUST-3078,Aditya Joshi,57.0,Male,Consumer,Central,Madhya Pradesh,Office Supplies,Binders,View Binder,256.15,6,0.4,11.22
ORD-105933,2024-12-24,2024-12-29,CUST-4610,Rahul Gupta,47.0,Male,Home Office,North,Delhi,Technology,Phones,Cordless Landline,5350.24,7,0.4,-916.63
ORD-105934,2023-03-19,2023-03-20,CUST-6566,Suresh Reddy,31.0,Male,Home Office,North,Uttar Pradesh,Furniture,Furnishings,Wall Clock,3010.18,6,0.2,198.72
ORD-105935,2024-03-31,2024-04-02,CUST-8967,Shreya Rao,31.0,Female,Consumer,South,Karnataka,Furniture,Furnishings,Wall Clock,907.09,2,0.15,261.61
ORD-105936,2024-01-26,2024-01-30,CUST-8950,Nikhil Verma,53.0,Male,Consumer,North,Uttar Pradesh,Office Supplies,Art,Marker Set,57.08,1,0.0,14.9
ORD-105937,2022-10-02,2022-10-03,CUST-6691,Ritu Verma,37.0,Female,Consumer,East,Bihar,Office Supplies,Binders,Clip Binder,302.36,5,0.2,41.79
ORD-105938,2022-10-29,2022-11-03,CUST-7215,Suresh Kapoor,38.0,Male,Home Office,East,West Bengal,Office Supplies,Envelopes,Window Envelopes,118.57,5,0.15,18.91
ORD-105939,2022-11-30,2022-12-05,CUST-7305,Karan Iyer,21.0,Male,Corporate,East,Odisha,Technology,Copiers,Office Copier 200,4451.44,5,0.0,942.15
ORD-105940,2023-04-16,2023-04-20,CUST-5662,Neha Patel,50.0,Female,Consumer,Central,Madhya Pradesh,Technology,Accessories,Webcam HD,3171.48,4,0.0,1104.18
ORD-105941,2022-10-25,2022-10-26,CUST-6891,Arjun Joshi,44.0,Male,Consumer,East,Bihar,Office Supplies,Paper,Notebook Set,471.58,6,0.0,136.71
ORD-105942,2022-01-27,2022-02-03,CUST-8425,Rohan Iyer,48.0,Male,Home Office,North,Punjab,Office Supplies,Storage,Storage Box Set,207.89,4,0.0,50.73
ORD-105943,2024-10-03,2024-10-09,CUST-9392,Amit Patel,30.0,Male,Consumer,West,Maharashtra,Furniture,Chairs,Executive Leather Chair,179.15,1,0.3,9.72
ORD-105944,2024-12-11,2024-12-14,CUST-6891,Arjun Joshi,43.0,Male,Corporate,East,Odisha,Furniture,Bookcases,5-Shelf Bookcase,1387.93,3,0.1,177.72
ORD-105945,2023-01-12,2023-01-16,CUST-1623,Ritu Singh,42.0,Female,Corporate,Central,Madhya Pradesh,Furniture,Chairs,Ergo Mesh Office Chair,996.27,5,0.15,147.47
ORD-105946,2023-01-08,2023-01-13,CUST-1844,Arjun Iyer,33.0,Male,Consumer,East,West Bengal,Office Supplies,Storage,Desk Organizer,421.62,7,0.0,157.04
ORD-105947,2022-01-10,2022-01-12,CUST-9683,Sneha Singh,34.0,Female,Home Office,West,Maharashtra,Technology,Phones,Cordless Landline,4058.53,7,0.15,287.03
ORD-105948,2024-01-20,2024-01-21,CUST-7861,Nikhil Sharma,32.0,Male,Consumer,West,Gujarat,Furniture,Bookcases,Ladder Bookshelf,632.47,4,0.0,138.6
ORD-105949,2024-07-29,2024-08-04,CUST-7215,Suresh Kapoor,37.0,Male,Home Office,West,Gujarat,Technology,Machines,3D Printer Mini,109.88,2,0.0,43.36
ORD-105950,2022-07-13,2022-07-16,CUST-4496,Priya Kapoor,29.0,Female,Consumer,West,Maharashtra,Office Supplies,Paper,Sticky Notes Pack,347.09,5,0.2,80.92
ORD-105951,2022-07-31,2022-08-02,CUST-5994,Nikhil Iyer,50.0,Male,Home Office,West,Maharashtra,Office Supplies,Labels,Shipping Labels,428.87,7,0.3,-9.79
ORD-105952,2024-06-12,2024-06-13,CUST-3075,Manish Rao,39.0,Male,Home Office,North,Uttar Pradesh,Furniture,Bookcases,Corner Bookcase,621.25,3,0.0,139.41
ORD-105953,2023-12-01,2023-12-07,CUST-6691,Ritu Verma,36.0,Female,Consumer,East,West Bengal,Technology,Copiers,Office Copier 200,1038.75,2,0.0,457.67
ORD-105954,2022-03-05,2022-03-09,CUST-6691,Ritu Verma,39.0,Female,Consumer,East,Odisha,Furniture,Chairs,Ergo Mesh Office Chair,2774.67,7,0.2,137.71
ORD-105955,2023-12-05,2023-12-11,CUST-3911,Kavita Reddy,45.0,Female,Consumer,West,Rajasthan,Furniture,Chairs,Recliner Lounge Chair,398.85,2,0.0,144.9
ORD-105956,2022-12-17,2022-12-21,CUST-3929,Meera Kapoor,48.0,Female,Consumer,North,Uttar Pradesh,Furniture,Bookcases,Ladder Bookshelf,2037.75,7,0.3,292.65
ORD-105957,2023-02-20,2023-02-27,CUST-2181,Anjali Singh,38.0,Female,Corporate,North,Delhi,Technology,Machines,Label Maker,618.91,2,0.2,48.86
ORD-105958,2024-05-17,2024-05-18,CUST-8505,Anita Joshi,18.0,Female,Consumer,West,Rajasthan,Office Supplies,Binders,View Binder,73.4,5,0.1,13.16
ORD-105959,2024-07-09,2024-07-15,CUST-9683,Sneha Singh,34.0,Female,Corporate,East,Bihar,Office Supplies,Envelopes,Mailing Envelopes,218.95,6,0.0,74.1
ORD-105960,2023-04-02,2023-04-05,CUST-7305,Karan Iyer,24.0,Male,Consumer,East,West Bengal,Office Supplies,Envelopes,Mailing Envelopes,135.8,3,0.4,-13.06
ORD-105961,2024-11-29,2024-12-05,CUST-5506,Isha Nair,41.0,Female,Consumer,South,Karnataka,Office Supplies,Envelopes,Mailing Envelopes,325.16,6,0.1,110.13
ORD-105962,2023-04-10,2023-04-11,CUST-4218,Vikram Singh,33.0,Male,Corporate,North,Haryana,Office Supplies,Binders,Clip Binder,310.7,4,0.15,52.14
ORD-105963,2024-05-20,2024-05-22,CUST-4496,Priya Kapoor,29.0,Female,Home Office,East,Odisha,Office Supplies,Art,Sketch Pad,427.7,6,0.0,117.61
ORD-105964,2023-07-19,2023-07-21,CUST-6177,Karan Rao,44.0,Male,Consumer,North,Delhi,Office Supplies,Paper,Notebook Set,102.45,6,0.1,15.97
ORD-105965,2024-10-21,2024-10-27,CUST-5662,Neha Patel,52.0,Female,Consumer,South,Kerala,Office Supplies,Binders,View Binder,36.7,3,0.0,14.66
ORD-105966,2024-10-31,2024-11-06,CUST-8290,Anjali Iyer,27.0,Female,Consumer,North,Haryana,Office Supplies,Binders,View Binder,229.93,7,0.0,96.82
ORD-105967,2022-04-28,2022-05-02,CUST-2234,Aditya Sharma,30.0,Male,Consumer,West,Rajasthan,Furniture,Tables,Adjustable Standing Desk,2340.23,4,0.0,944.97
ORD-105968,2024-11-21,2024-11-22,CUST-6177,Karan Rao,42.0,Male,Home Office,Central,Chhattisgarh,Technology,Phones,Smartphone X12,3914.96,6,0.0,1215.41
ORD-105969,2024-07-29,2024-08-02,CUST-6743,Isha Verma,39.0,Female,Corporate,East,Bihar,Furniture,Tables,Round Side Table,704.37,6,0.1,193.05
ORD-105970,2024-06-13,2024-06-16,CUST-1783,Suresh Patel,46.0,Male,Corporate,North,Uttar Pradesh,Office Supplies,Art,Colored Pencils,298.36,7,0.0,
ORD-105971,2022-09-20,2022-09-27,CUST-4394,Priya Joshi,18.0,Female,Corporate,West,Gujarat,Technology,Machines,3D Printer Mini,4752.16,7,0.0,1554.57
ORD-105972,2024-07-01,2024-07-03,CUST-9532,Suresh Gupta,34.0,Male,Consumer,West,Rajasthan,Furniture,Furnishings,Table Lamp,379.89,1,0.1,108.69
ORD-105973,2024-08-30,2024-09-04,CUST-7816,Nikhil Singh,26.0,Male,Consumer,West,Rajasthan,Office Supplies,Storage,Storage Box Set,133.22,4,0.0,46.91
ORD-105974,2022-12-05,2022-12-10,CUST-7518,Meera Rao,41.0,Female,Home Office,North,Haryana,Office Supplies,Art,Marker Set,148.41,7,0.4,-26.09
ORD-105975,2024-12-02,2024-12-03,CUST-5888,Ritu Singh,41.0,Female,Consumer,Central,Chhattisgarh,Office Supplies,Storage,Desk Organizer,61.72,1,0.0,21.26
ORD-105976,2022-03-11,2022-03-12,CUST-1082,Priya Kapoor,34.0,Female,Corporate,North,Uttar Pradesh,Furniture,Tables,Oak Dining Table,945.47,3,0.0,256.17
ORD-105977,2022-07-17,2022-07-22,CUST-5888,Ritu Singh,43.0,Female,Consumer,South,Karnataka,Office Supplies,Labels,Address Labels,136.83,3,0.15,26.49
ORD-105978,2023-09-24,2023-09-25,CUST-3810,Kavita Gupta,37.0,Female,Corporate,West,Gujarat,Office Supplies,Binders,View Binder,60.3,4,0.0,20.51
ORD-105979,2023-11-02,2023-11-04,CUST-7816,Nikhil Singh,29.0,Male,Corporate,West,Maharashtra,Furniture,Tables,Oak Dining Table,2068.74,6,,923.41
ORD-105980,2023-12-19,2023-12-22,CUST-1296,Rohan Singh,28.0,Male,Consumer,South,Karnataka,Office Supplies,Storage,Storage Box Set,45.35,2,0.0,15.71
ORD-105981,2022-01-24,2022-01-27,CUST-7070,Aditya Nair,34.0,Male,Corporate,West,Gujarat,Technology,Phones,Budget Smartphone S5,3144.67,4,0.0,1248.21
ORD-105982,2024-12-07,2024-12-11,CUST-1783,Suresh Patel,45.0,Male,Home Office,North,Delhi,Furniture,Chairs,Recliner Lounge Chair,1538.06,5,0.2,308.53
ORD-105983,2022-03-04,2022-03-06,CUST-6177,Karan Rao,42.0,Male,Home Office,South,Karnataka,Furniture,Bookcases,Corner Bookcase,657.46,3,0.15,42.6
ORD-105984,2022-07-08,2022-07-15,CUST-7070,Aditya Nair,33.0,Male,Corporate,East,Odisha,Technology,Accessories,Wireless Mouse,738.8,2,0.15,141.91
ORD-105985,2022-01-20,2022-01-21,CUST-9673,Aditya Sharma,42.0,Male,Home Office,South,Tamil Nadu,Technology,Copiers,Compact Copier,956.32,7,0.2,66.31
ORD-105986,2023-10-24,2023-10-25,CUST-3810,Kavita Gupta,38.0,Female,Consumer,West,Rajasthan,Office Supplies,Envelopes,Window Envelopes,134.22,2,0.15,
ORD-105987,2024-11-18,2024-11-25,CUST-8864,Anjali Sharma,43.0,Female,Corporate,North,Punjab,Furniture,Bookcases,5-Shelf Bookcase,1071.22,7,0.1,346.47
ORD-105988,2023-12-31,2024-01-04,CUST-9909,Kavita Reddy,35.0,Female,Consumer,South,Telangana,Technology,Accessories,Mechanical Keyboard,573.09,3,0.1,195.14
ORD-105989,2024-07-25,2024-07-29,CUST-3929,Meera Kapoor,45.0,Female,Consumer,North,Uttar Pradesh,Furniture,Tables,Round Side Table,2166.86,5,0.2,390.11
ORD-105990,2022-01-19,2022-01-20,CUST-2263,Anita Iyer,52.0,Female,Consumer,North,Punjab,Technology,Copiers,Compact Copier,599.68,6,0.4,-83.56
ORD-105991,2023-09-29,2023-09-30,CUST-1531,Aditya Verma,42.0,Male,Consumer,East,West Bengal,Office Supplies,Binders,Clip Binder,355.38,6,0.15,80.94
ORD-105992,2023-06-16,2023-06-23,CUST-8999,Anjali Kapoor,42.0,Female,Corporate,South,Karnataka,Office Supplies,Art,Sketch Pad,546.87,7,0.0,235.31
ORD-105993,2023-08-08,2023-08-10,CUST-6264,Anjali Rao,,Female,Consumer,South,Telangana,Technology,Machines,Laser Printer,292.99,3,,87.81
ORD-105994,2022-04-09,2022-04-16,CUST-7057,Manish Patel,38.0,Male,Consumer,East,Bihar,Office Supplies,Binders,View Binder,35.79,1,0.1,11.98
ORD-105995,2024-01-26,2024-01-30,CUST-3078,Aditya Joshi,56.0,Male,Consumer,South,Kerala,Office Supplies,Paper,A4 Copy Paper Ream,239.6,5,0.2,10.55
ORD-105996,2023-08-13,2023-08-20,CUST-5663,Ritu Sharma,59.0,Female,Home Office,North,Delhi,Furniture,Furnishings,Wall Clock,665.47,2,0.15,186.11
ORD-105997,2024-05-12,2024-05-19,CUST-7070,Aditya Nair,31.0,Male,Consumer,East,West Bengal,Furniture,Tables,Glass Coffee Table,597.87,2,0.0,178.72
ORD-105998,2023-07-20,2023-07-27,CUST-9909,Kavita Reddy,36.0,Female,Consumer,West,Rajasthan,Office Supplies,Binders,View Binder,310.37,6,0.0,96.09
ORD-105999,2022-07-17,2022-07-19,CUST-6498,Vivek Nair,18.0,Male,Corporate,East,West Bengal,Furniture,Bookcases,Corner Bookcase,2241.96,6,0.3,55.18
ORD-106000,2023-12-21,2023-12-27,CUST-6498,Vivek Nair,19.0,Male,Consumer,West,Rajasthan,Technology,Machines,Label Maker,453.5,1,0.1,135.09
ORD-106001,2022-08-16,2022-08-17,CUST-5675,Priya Reddy,55.0,Female,Consumer,West,Rajasthan,Technology,Accessories,USB-C Hub,1377.26,6,0.15,402.33
ORD-106002,2024-09-25,2024-09-30,CUST-2672,Priya Mehta,31.0,Female,Corporate,East,West Bengal,Office Supplies,Art,Colored Pencils,104.53,5,0.1,17.37
ORD-106003,2023-11-29,2023-12-06,CUST-2672,Priya Mehta,32.0,Female,Corporate,East,Odisha,Furniture,Chairs,Ergo Mesh Office Chair,252.34,3,0.2,0.49
ORD-106004,2022-07-27,2022-08-01,CUST-2654,Aditya Mehta,37.0,Male,Consumer,Central,Chhattisgarh,Technology,Machines,3D Printer Mini,3422.4,5,0.0,1508.01
ORD-106005,2024-12-09,2024-12-15,CUST-7961,Anjali Mehta,18.0,Female,Home Office,North,Uttar Pradesh,Furniture,Tables,Round Side Table,791.21,3,0.0,163.36
ORD-106006,2023-09-02,2023-09-03,CUST-7070,Aditya Nair,30.0,Male,Corporate,South,Karnataka,Furniture,Tables,Adjustable Standing Desk,399.51,3,0.2,53.3
ORD-106007,2022-04-10,2022-04-14,CUST-3435,Sanjay Patel,38.0,Male,Corporate,North,Delhi,Office Supplies,Storage,File Cabinet,52.09,1,0.15,4.56
ORD-106008,2023-12-07,2023-12-12,CUST-9381,Anjali Kapoor,32.0,Female,Consumer,South,Tamil Nadu,Technology,Machines,Laser Printer,2980.39,4,0.1,833.45
ORD-106009,2022-11-09,2022-11-13,CUST-7961,Anjali Mehta,18.0,Female,Consumer,South,Karnataka,Office Supplies,Binders,View Binder,154.33,2,0.0,47.11
ORD-106010,2024-06-29,2024-07-04,CUST-1531,Aditya Verma,42.0,Male,Home Office,South,Telangana,Furniture,Bookcases,5-Shelf Bookcase,939.77,4,0.0,381.04
ORD-106011,2024-07-19,2024-07-23,CUST-3126,Neha Reddy,18.0,Female,Consumer,Central,Madhya Pradesh,Office Supplies,Paper,Notebook Set,112.27,2,0.0,26.31
ORD-106012,2024-12-19,2024-12-26,CUST-4868,Nikhil Rao,51.0,Male,Home Office,East,Odisha,Office Supplies,Binders,View Binder,74.2,5,0.1,12.58
ORD-106013,2023-08-12,2023-08-17,CUST-1709,Nikhil Verma,18.0,Male,Home Office,West,Maharashtra,Technology,Accessories,Webcam HD,164.64,1,0.0,51.39
ORD-106014,2023-06-10,2023-06-14,CUST-3435,Sanjay Patel,37.0,Male,Consumer,East,Bihar,Furniture,Tables,Adjustable Standing Desk,4059.79,7,0.15,734.22
ORD-106015,2024-04-27,2024-05-03,CUST-1296,Rohan Singh,29.0,Male,Consumer,North,Uttar Pradesh,Office Supplies,Storage,File Cabinet,93.81,2,0.1,18.53
ORD-106016,2022-06-24,2022-06-26,CUST-1296,Rohan Singh,27.0,Male,Consumer,East,West Bengal,Furniture,Furnishings,Table Lamp,563.11,2,0.15,143.89
ORD-106017,2023-10-04,2023-10-08,CUST-6553,Divya Gupta,43.0,Female,Corporate,West,Gujarat,Office Supplies,Art,Marker Set,64.38,1,0.2,13.01
ORD-106018,2023-10-03,2023-10-05,CUST-9381,Anjali Kapoor,33.0,Female,Consumer,North,Punjab,Office Supplies,Art,Sketch Pad,16.27,1,0.15,3.86
ORD-106019,2022-05-01,2022-05-03,CUST-9046,Sneha Verma,34.0,Female,Consumer,North,Delhi,Office Supplies,Envelopes,Window Envelopes,40.36,1,0.2,3.92
ORD-106020,2023-04-25,2023-04-26,CUST-9041,Amit Patel,33.0,Male,Consumer,North,Punjab,Furniture,Furnishings,Area Rug,2159.64,7,0.2,9.31
ORD-106021,2024-09-03,2024-09-10,CUST-6553,Divya Gupta,40.0,Female,Consumer,East,Bihar,Office Supplies,Storage,Desk Organizer,144.73,5,0.0,34.3
ORD-106022,2024-09-06,2024-09-12,CUST-2220,Arjun Verma,30.0,Male,Consumer,South,Telangana,Office Supplies,Storage,File Cabinet,84.92,2,0.15,14.33
ORD-106023,2022-05-13,2022-05-15,CUST-4143,Sneha Gupta,38.0,Female,Home Office,Central,Madhya Pradesh,Technology,Accessories,USB-C Hub,619.13,3,0.15,101.34
ORD-106024,2022-05-03,2022-05-06,CUST-3078,Aditya Joshi,57.0,Male,Consumer,North,Uttar Pradesh,Office Supplies,Envelopes,Window Envelopes,124.87,7,0.0,35.07
ORD-106025,2022-11-16,2022-11-23,CUST-9351,Neha Gupta,22.0,Female,Consumer,West,Gujarat,Office Supplies,Art,Sketch Pad,228.57,7,0.2,47.19
ORD-106026,2024-09-28,2024-09-30,CUST-6264,Anjali Rao,25.0,Female,Consumer,West,Rajasthan,Technology,Accessories,USB-C Hub,1032.56,2,0.0,449.64
ORD-106027,2022-06-19,2022-06-23,CUST-6553,Divya Gupta,43.0,Female,Consumer,North,Delhi,Technology,Copiers,Office Copier 200,4469.24,7,0.1,451.36
ORD-106028,2024-03-15,2024-03-17,CUST-2220,Arjun Verma,31.0,Male,Home Office,North,Delhi,Furniture,Tables,Round Side Table,1742.94,5,0.0,444.15
ORD-106029,2022-05-15,2022-05-19,CUST-9046,Sneha Verma,30.0,Female,Consumer,West,Gujarat,Office Supplies,Paper,Sticky Notes Pack,28.76,5,0.4,
ORD-106030,2023-12-05,2023-12-09,CUST-9791,Aditya Singh,25.0,Male,Consumer,North,Haryana,Furniture,Furnishings,Area Rug,495.51,4,0.3,55.61
ORD-106031,2023-02-01,2023-02-04,CUST-7358,Kavita Kapoor,26.0,Female,Consumer,East,Odisha,Office Supplies,Art,Sketch Pad,10.15,1,0.15,0.81
ORD-106032,2024-06-10,2024-06-12,CUST-8805,Sneha Joshi,47.0,Female,Consumer,East,Bihar,Technology,Machines,Label Maker,426.95,1,0.3,11.53
ORD-106033,2022-10-24,2022-10-26,CUST-4143,Sneha Gupta,35.0,Female,Corporate,West,Rajasthan,Office Supplies,Binders,Clip Binder,96.3,3,0.2,7.07
ORD-106034,2023-12-15,2023-12-20,CUST-3435,Sanjay Patel,38.0,Male,Consumer,East,West Bengal,Office Supplies,Paper,Notebook Set,515.74,7,0.2,112.65
ORD-106035,2022-10-26,2022-11-02,CUST-9791,Aditya Singh,26.0,Male,Home Office,South,Kerala,Office Supplies,Envelopes,Mailing Envelopes,20.34,1,0.1,3.92
ORD-106036,2024-03-07,2024-03-12,CUST-4092,Priya Joshi,38.0,Female,Home Office,West,Gujarat,Office Supplies,Paper,Notebook Set,72.27,7,0.1,16.67
